id,longitude,latitude,start_date,end_date,label
4032,-48.5283567970411,-10.6522865287221,2007-08-29,2008-08-12,Cerradao
4033,-48.5283567970411,-10.6522865287221,2008-08-28,2009-08-13,Cerradao
4034,-48.5283567970411,-10.6522865287221,2009-08-29,2010-08-13,Cerradao
4035,-48.5283567970411,-10.6522865287221,2010-08-29,2011-08-13,Cerradao
4036,-48.5283567970411,-10.6522865287221,2011-08-29,2012-08-12,Cerradao
4037,-48.5283567970411,-10.6522865287221,2012-08-28,2013-08-13,Cerradao
4038,-48.5232006515271,-10.6572411720013,2002-08-29,2003-08-13,Cerradao
4039,-48.5232006515271,-10.6572411720013,2003-08-29,2004-08-12,Cerradao
4040,-48.5232006515271,-10.6572411720013,2004-08-28,2005-08-13,Cerradao
4041,-48.5232006515271,-10.6572411720013,2005-08-29,2006-08-13,Cerradao
4042,-48.5232006515271,-10.6572411720013,2006-08-29,2007-08-13,Cerradao
4043,-48.5232006515271,-10.6572411720013,2007-08-29,2008-08-12,Cerradao
4044,-48.5232006515271,-10.6572411720013,2008-08-28,2009-08-13,Cerradao
4045,-48.5232006515271,-10.6572411720013,2009-08-29,2010-08-13,Cerradao
4046,-48.5232006515271,-10.6572411720013,2010-08-29,2011-08-13,Cerradao
4047,-48.5232006515271,-10.6572411720013,2011-08-29,2012-08-12,Cerradao
4048,-48.5232006515271,-10.6572411720013,2012-08-28,2013-08-13,Cerradao
4049,-48.5471480829144,-10.6093804557855,2002-08-29,2003-08-13,Cerradao
4050,-48.5471480829144,-10.6093804557855,2003-08-29,2004-08-12,Cerradao
4051,-48.5471480829144,-10.6093804557855,2004-08-28,2005-08-13,Cerradao
4052,-48.5471480829144,-10.6093804557855,2005-08-29,2006-08-13,Cerradao
4053,-48.5471480829144,-10.6093804557855,2006-08-29,2007-08-13,Cerradao
4054,-48.5471480829144,-10.6093804557855,2007-08-29,2008-08-12,Cerradao
4055,-48.5471480829144,-10.6093804557855,2008-08-28,2009-08-13,Cerradao
4056,-48.5471480829144,-10.6093804557855,2009-08-29,2010-08-13,Cerradao
4057,-48.5471480829144,-10.6093804557855,2010-08-29,2011-08-13,Cerradao
4058,-48.5471480829144,-10.6093804557855,2011-08-29,2012-08-12,Cerradao
4059,-48.5471480829144,-10.6093804557855,2012-08-28,2013-08-13,Cerradao
4060,-48.5831265205011,-10.6170386745373,2002-08-29,2003-08-13,Cerradao
4061,-48.5831265205011,-10.6170386745373,2003-08-29,2004-08-12,Cerradao
4062,-48.5831265205011,-10.6170386745373,2004-08-28,2005-08-13,Cerradao
4063,-48.5831265205011,-10.6170386745373,2005-08-29,2006-08-13,Cerradao
4064,-48.5831265205011,-10.6170386745373,2006-08-29,2007-08-13,Cerradao
4065,-48.5831265205011,-10.6170386745373,2007-08-29,2008-08-12,Cerradao
4066,-48.5831265205011,-10.6170386745373,2008-08-28,2009-08-13,Cerradao
4067,-48.5831265205011,-10.6170386745373,2009-08-29,2010-08-13,Cerradao
4068,-48.5831265205011,-10.6170386745373,2010-08-29,2011-08-13,Cerradao
4069,-48.5831265205011,-10.6170386745373,2011-08-29,2012-08-12,Cerradao
4070,-48.5831265205011,-10.6170386745373,2012-08-28,2013-08-13,Cerradao
4071,-48.5061280808252,-10.6216560372491,2002-08-29,2003-08-13,Cerradao
4072,-48.5061280808252,-10.6216560372491,2003-08-29,2004-08-12,Cerradao
4073,-48.5061280808252,-10.6216560372491,2004-08-28,2005-08-13,Cerradao
4074,-48.5061280808252,-10.6216560372491,2005-08-29,2006-08-13,Cerradao
4075,-48.5061280808252,-10.6216560372491,2006-08-29,2007-08-13,Cerradao
4076,-48.5061280808252,-10.6216560372491,2007-08-29,2008-08-12,Cerradao
4077,-48.5061280808252,-10.6216560372491,2008-08-28,2009-08-13,Cerradao
4078,-48.5061280808252,-10.6216560372491,2009-08-29,2010-08-13,Cerradao
4079,-48.5061280808252,-10.6216560372491,2010-08-29,2011-08-13,Cerradao
4080,-48.5061280808252,-10.6216560372491,2011-08-29,2012-08-12,Cerradao
4081,-48.5061280808252,-10.6216560372491,2012-08-28,2013-08-13,Cerradao
4082,-48.5930950684948,-10.5983432738595,2002-08-29,2003-08-13,Cerradao
4083,-48.5930950684948,-10.5983432738595,2003-08-29,2004-08-12,Cerradao
4084,-48.5930950684948,-10.5983432738595,2004-08-28,2005-08-13,Cerradao
4085,-48.5930950684948,-10.5983432738595,2005-08-29,2006-08-13,Cerradao
4086,-48.5930950684948,-10.5983432738595,2006-08-29,2007-08-13,Cerradao
4087,-48.5930950684948,-10.5983432738595,2007-08-29,2008-08-12,Cerradao
4088,-48.5930950684948,-10.5983432738595,2008-08-28,2009-08-13,Cerradao
4089,-48.5930950684948,-10.5983432738595,2009-08-29,2010-08-13,Cerradao
4090,-48.5930950684948,-10.5983432738595,2010-08-29,2011-08-13,Cerradao
4091,-48.5930950684948,-10.5983432738595,2011-08-29,2012-08-12,Cerradao
4092,-48.5930950684948,-10.5983432738595,2012-08-28,2013-08-13,Cerradao
4093,-49.5536888439357,-11.9805034653545,2002-08-29,2003-08-13,Cerradao
4094,-49.5536888439357,-11.9805034653545,2003-08-29,2004-08-12,Cerradao
4095,-49.5536888439357,-11.9805034653545,2004-08-28,2005-08-13,Cerradao
4096,-49.5536888439357,-11.9805034653545,2005-08-29,2006-08-13,Cerradao
4097,-49.5536888439357,-11.9805034653545,2006-08-29,2007-08-13,Cerradao
4098,-49.5536888439357,-11.9805034653545,2007-08-29,2008-08-12,Cerradao
4099,-49.5536888439357,-11.9805034653545,2008-08-28,2009-08-13,Cerradao
4100,-49.5536888439357,-11.9805034653545,2009-08-29,2010-08-13,Cerradao
4101,-49.5536888439357,-11.9805034653545,2010-08-29,2011-08-13,Cerradao
4102,-49.5536888439357,-11.9805034653545,2011-08-29,2012-08-12,Cerradao
4103,-49.5536888439357,-11.9805034653545,2012-08-28,2013-08-13,Cerradao
4104,-49.5593606745901,-12.0002835950378,2002-08-29,2003-08-13,Cerradao
4105,-49.5593606745901,-12.0002835950378,2003-08-29,2004-08-12,Cerradao
4106,-49.5593606745901,-12.0002835950378,2004-08-28,2005-08-13,Cerradao
4107,-49.5593606745901,-12.0002835950378,2005-08-29,2006-08-13,Cerradao
4108,-49.5593606745901,-12.0002835950378,2006-08-29,2007-08-13,Cerradao
4109,-49.5593606745901,-12.0002835950378,2007-08-29,2008-08-12,Cerradao
4110,-49.5593606745901,-12.0002835950378,2008-08-28,2009-08-13,Cerradao
4111,-49.5593606745901,-12.0002835950378,2009-08-29,2010-08-13,Cerradao
4112,-49.5593606745901,-12.0002835950378,2010-08-29,2011-08-13,Cerradao
4113,-49.5593606745901,-12.0002835950378,2011-08-29,2012-08-12,Cerradao
4114,-49.5593606745901,-12.0002835950378,2012-08-28,2013-08-13,Cerradao
4115,-49.5665121132413,-11.98894638103,2002-08-29,2003-08-13,Cerradao
4116,-49.5665121132413,-11.98894638103,2003-08-29,2004-08-12,Cerradao
4117,-49.5665121132413,-11.98894638103,2004-08-28,2005-08-13,Cerradao
4118,-49.5665121132413,-11.98894638103,2005-08-29,2006-08-13,Cerradao
4119,-49.5665121132413,-11.98894638103,2006-08-29,2007-08-13,Cerradao
4120,-49.5665121132413,-11.98894638103,2007-08-29,2008-08-12,Cerradao
4121,-49.5665121132413,-11.98894638103,2008-08-28,2009-08-13,Cerradao
4122,-49.5665121132413,-11.98894638103,2009-08-29,2010-08-13,Cerradao
4123,-49.5665121132413,-11.98894638103,2010-08-29,2011-08-13,Cerradao
4124,-49.5665121132413,-11.98894638103,2011-08-29,2012-08-12,Cerradao
4125,-49.5665121132413,-11.98894638103,2012-08-28,2013-08-13,Cerradao
4126,-49.573170349227,-12.0171679233376,2002-08-29,2003-08-13,Cerradao
4127,-49.573170349227,-12.0171679233376,2003-08-29,2004-08-12,Cerradao
4128,-49.573170349227,-12.0171679233376,2004-08-28,2005-08-13,Cerradao
4129,-49.573170349227,-12.0171679233376,2005-08-29,2006-08-13,Cerradao
4130,-49.573170349227,-12.0171679233376,2006-08-29,2007-08-13,Cerradao
4131,-49.573170349227,-12.0171679233376,2007-08-29,2008-08-12,Cerradao
4132,-49.573170349227,-12.0171679233376,2008-08-28,2009-08-13,Cerradao
4133,-49.573170349227,-12.0171679233376,2009-08-29,2010-08-13,Cerradao
4134,-49.573170349227,-12.0171679233376,2010-08-29,2011-08-13,Cerradao
4135,-49.573170349227,-12.0171679233376,2011-08-29,2012-08-12,Cerradao
4136,-49.573170349227,-12.0171679233376,2012-08-28,2013-08-13,Cerradao
4137,-49.5884596318606,-12.0675733963596,2002-08-29,2003-08-13,Cerradao
4138,-49.5884596318606,-12.0675733963596,2003-08-29,2004-08-12,Cerradao
4139,-49.5884596318606,-12.0675733963596,2004-08-28,2005-08-13,Cerradao
4140,-49.5884596318606,-12.0675733963596,2005-08-29,2006-08-13,Cerradao
4141,-49.5884596318606,-12.0675733963596,2006-08-29,2007-08-13,Cerradao
4142,-49.5884596318606,-12.0675733963596,2007-08-29,2008-08-12,Cerradao
4143,-49.5884596318606,-12.0675733963596,2008-08-28,2009-08-13,Cerradao
4144,-49.5884596318606,-12.0675733963596,2009-08-29,2010-08-13,Cerradao
4145,-49.5884596318606,-12.0675733963596,2010-08-29,2011-08-13,Cerradao
4146,-49.5884596318606,-12.0675733963596,2011-08-29,2012-08-12,Cerradao
4147,-49.5884596318606,-12.0675733963596,2012-08-28,2013-08-13,Cerradao
4148,-49.584267409203,-12.0680556996576,2002-08-29,2003-08-13,Cerradao
4149,-49.584267409203,-12.0680556996576,2003-08-29,2004-08-12,Cerradao
4150,-49.584267409203,-12.0680556996576,2004-08-28,2005-08-13,Cerradao
4151,-49.584267409203,-12.0680556996576,2005-08-29,2006-08-13,Cerradao
4152,-49.584267409203,-12.0680556996576,2006-08-29,2007-08-13,Cerradao
4153,-49.584267409203,-12.0680556996576,2007-08-29,2008-08-12,Cerradao
4154,-49.584267409203,-12.0680556996576,2008-08-28,2009-08-13,Cerradao
4155,-49.584267409203,-12.0680556996576,2009-08-29,2010-08-13,Cerradao
4156,-49.584267409203,-12.0680556996576,2010-08-29,2011-08-13,Cerradao
4157,-49.584267409203,-12.0680556996576,2011-08-29,2012-08-12,Cerradao
4158,-49.584267409203,-12.0680556996576,2012-08-28,2013-08-13,Cerradao
4159,-49.5958576718446,-12.0678145481171,2002-08-29,2003-08-13,Cerradao
4160,-49.5958576718446,-12.0678145481171,2003-08-29,2004-08-12,Cerradao
4161,-49.5958576718446,-12.0678145481171,2004-08-28,2005-08-13,Cerradao
4162,-49.5958576718446,-12.0678145481171,2005-08-29,2006-08-13,Cerradao
4163,-49.5958576718446,-12.0678145481171,2006-08-29,2007-08-13,Cerradao
4164,-49.5958576718446,-12.0678145481171,2007-08-29,2008-08-12,Cerradao
4165,-49.5958576718446,-12.0678145481171,2008-08-28,2009-08-13,Cerradao
4166,-49.5958576718446,-12.0678145481171,2009-08-29,2010-08-13,Cerradao
4167,-49.5958576718446,-12.0678145481171,2010-08-29,2011-08-13,Cerradao
4168,-49.5958576718446,-12.0678145481171,2011-08-29,2012-08-12,Cerradao
4169,-49.5958576718446,-12.0678145481171,2012-08-28,2013-08-13,Cerradao
4170,-49.9508557229779,-12.1680287916581,2002-08-29,2003-08-13,Cerradao
4171,-49.9508557229779,-12.1680287916581,2003-08-29,2004-08-12,Cerradao
4172,-49.9508557229779,-12.1680287916581,2004-08-28,2005-08-13,Cerradao
4173,-49.9508557229779,-12.1680287916581,2005-08-29,2006-08-13,Cerradao
4174,-49.9508557229779,-12.1680287916581,2006-08-29,2007-08-13,Cerradao
4175,-49.9508557229779,-12.1680287916581,2007-08-29,2008-08-12,Cerradao
4176,-49.9508557229779,-12.1680287916581,2008-08-28,2009-08-13,Cerradao
4177,-49.9508557229779,-12.1680287916581,2009-08-29,2010-08-13,Cerradao
4178,-49.9508557229779,-12.1680287916581,2010-08-29,2011-08-13,Cerradao
4179,-49.9508557229779,-12.1680287916581,2011-08-29,2012-08-12,Cerradao
4180,-49.9508557229779,-12.1680287916581,2012-08-28,2013-08-13,Cerradao
4181,-49.9359274030074,-12.1806757011657,2002-08-29,2003-08-13,Cerradao
4182,-49.9359274030074,-12.1806757011657,2003-08-29,2004-08-12,Cerradao
4183,-49.9359274030074,-12.1806757011657,2004-08-28,2005-08-13,Cerradao
4184,-49.9359274030074,-12.1806757011657,2005-08-29,2006-08-13,Cerradao
4185,-49.9359274030074,-12.1806757011657,2006-08-29,2007-08-13,Cerradao
4186,-49.9359274030074,-12.1806757011657,2007-08-29,2008-08-12,Cerradao
4187,-49.9359274030074,-12.1806757011657,2008-08-28,2009-08-13,Cerradao
4188,-49.9359274030074,-12.1806757011657,2009-08-29,2010-08-13,Cerradao
4189,-49.9359274030074,-12.1806757011657,2010-08-29,2011-08-13,Cerradao
4190,-49.9359274030074,-12.1806757011657,2011-08-29,2012-08-12,Cerradao
4191,-49.9359274030074,-12.1806757011657,2012-08-28,2013-08-13,Cerradao
4192,-49.9239847470311,-12.1899172924865,2002-08-29,2003-08-13,Cerradao
4193,-49.9239847470311,-12.1899172924865,2003-08-29,2004-08-12,Cerradao
4194,-49.9239847470311,-12.1899172924865,2004-08-28,2005-08-13,Cerradao
4195,-49.9239847470311,-12.1899172924865,2005-08-29,2006-08-13,Cerradao
4196,-49.9239847470311,-12.1899172924865,2006-08-29,2007-08-13,Cerradao
4197,-49.9239847470311,-12.1899172924865,2007-08-29,2008-08-12,Cerradao
4198,-49.9239847470311,-12.1899172924865,2008-08-28,2009-08-13,Cerradao
4199,-49.9239847470311,-12.1899172924865,2009-08-29,2010-08-13,Cerradao
4200,-49.9239847470311,-12.1899172924865,2010-08-29,2011-08-13,Cerradao
4201,-49.9239847470311,-12.1899172924865,2011-08-29,2012-08-12,Cerradao
4202,-49.9239847470311,-12.1899172924865,2012-08-28,2013-08-13,Cerradao
4203,-49.9533437763063,-12.1801892927071,2002-08-29,2003-08-13,Cerradao
4204,-49.9533437763063,-12.1801892927071,2003-08-29,2004-08-12,Cerradao
4205,-49.9533437763063,-12.1801892927071,2004-08-28,2005-08-13,Cerradao
4206,-49.9533437763063,-12.1801892927071,2005-08-29,2006-08-13,Cerradao
4207,-49.9533437763063,-12.1801892927071,2006-08-29,2007-08-13,Cerradao
4208,-49.9533437763063,-12.1801892927071,2007-08-29,2008-08-12,Cerradao
4209,-49.9533437763063,-12.1801892927071,2008-08-28,2009-08-13,Cerradao
4210,-49.9533437763063,-12.1801892927071,2009-08-29,2010-08-13,Cerradao
4211,-49.9533437763063,-12.1801892927071,2010-08-29,2011-08-13,Cerradao
4212,-49.9533437763063,-12.1801892927071,2011-08-29,2012-08-12,Cerradao
4213,-49.9533437763063,-12.1801892927071,2012-08-28,2013-08-13,Cerradao
4214,-49.9414011203299,-12.1918628496364,2002-08-29,2003-08-13,Cerradao
4215,-49.9414011203299,-12.1918628496364,2003-08-29,2004-08-12,Cerradao
4216,-49.9414011203299,-12.1918628496364,2004-08-28,2005-08-13,Cerradao
4217,-49.9414011203299,-12.1918628496364,2005-08-29,2006-08-13,Cerradao
4218,-49.9414011203299,-12.1918628496364,2006-08-29,2007-08-13,Cerradao
4219,-49.9414011203299,-12.1918628496364,2007-08-29,2008-08-12,Cerradao
4220,-49.9414011203299,-12.1918628496364,2008-08-28,2009-08-13,Cerradao
4221,-49.9414011203299,-12.1918628496364,2009-08-29,2010-08-13,Cerradao
4222,-49.9414011203299,-12.1918628496364,2010-08-29,2011-08-13,Cerradao
4223,-49.9414011203299,-12.1918628496364,2011-08-29,2012-08-12,Cerradao
4224,-49.9414011203299,-12.1918628496364,2012-08-28,2013-08-13,Cerradao
4225,-49.8682523524747,-11.9680307563591,2002-08-29,2003-08-13,Cerradao
4226,-49.8682523524747,-11.9680307563591,2003-08-29,2004-08-12,Cerradao
4227,-49.8682523524747,-11.9680307563591,2004-08-28,2005-08-13,Cerradao
4228,-49.8682523524747,-11.9680307563591,2005-08-29,2006-08-13,Cerradao
4229,-49.8682523524747,-11.9680307563591,2006-08-29,2007-08-13,Cerradao
4230,-49.8682523524747,-11.9680307563591,2007-08-29,2008-08-12,Cerradao
4231,-49.8682523524747,-11.9680307563591,2008-08-28,2009-08-13,Cerradao
4232,-49.8682523524747,-11.9680307563591,2009-08-29,2010-08-13,Cerradao
4233,-49.8682523524747,-11.9680307563591,2010-08-29,2011-08-13,Cerradao
4234,-49.8682523524747,-11.9680307563591,2011-08-29,2012-08-12,Cerradao
4235,-49.8682523524747,-11.9680307563591,2012-08-28,2013-08-13,Cerradao
4236,-49.8483479258475,-11.9534265320999,2002-08-29,2003-08-13,Cerradao
4237,-49.8483479258475,-11.9534265320999,2003-08-29,2004-08-12,Cerradao
4238,-49.8483479258475,-11.9534265320999,2004-08-28,2005-08-13,Cerradao
4239,-49.8483479258475,-11.9534265320999,2005-08-29,2006-08-13,Cerradao
4240,-49.8483479258475,-11.9534265320999,2006-08-29,2007-08-13,Cerradao
4241,-49.8483479258475,-11.9534265320999,2007-08-29,2008-08-12,Cerradao
4242,-49.8483479258475,-11.9534265320999,2008-08-28,2009-08-13,Cerradao
4243,-49.8483479258475,-11.9534265320999,2009-08-29,2010-08-13,Cerradao
4244,-49.8483479258475,-11.9534265320999,2010-08-29,2011-08-13,Cerradao
4245,-49.8483479258475,-11.9534265320999,2011-08-29,2012-08-12,Cerradao
4246,-49.8483479258475,-11.9534265320999,2012-08-28,2013-08-13,Cerradao
4247,-49.866261909812,-11.9777664675724,2002-08-29,2003-08-13,Cerradao
4248,-49.866261909812,-11.9777664675724,2003-08-29,2004-08-12,Cerradao
4249,-49.866261909812,-11.9777664675724,2004-08-28,2005-08-13,Cerradao
4250,-49.866261909812,-11.9777664675724,2005-08-29,2006-08-13,Cerradao
4251,-49.866261909812,-11.9777664675724,2006-08-29,2007-08-13,Cerradao
4252,-49.866261909812,-11.9777664675724,2007-08-29,2008-08-12,Cerradao
4253,-49.866261909812,-11.9777664675724,2008-08-28,2009-08-13,Cerradao
4254,-49.866261909812,-11.9777664675724,2009-08-29,2010-08-13,Cerradao
4255,-49.866261909812,-11.9777664675724,2010-08-29,2011-08-13,Cerradao
4256,-49.866261909812,-11.9777664675724,2011-08-29,2012-08-12,Cerradao
4257,-49.866261909812,-11.9777664675724,2012-08-28,2013-08-13,Cerradao
4258,-49.855314475167,-11.9680307563591,2002-08-29,2003-08-13,Cerradao
4259,-49.855314475167,-11.9680307563591,2003-08-29,2004-08-12,Cerradao
4260,-49.855314475167,-11.9680307563591,2004-08-28,2005-08-13,Cerradao
4261,-49.855314475167,-11.9680307563591,2005-08-29,2006-08-13,Cerradao
4262,-49.855314475167,-11.9680307563591,2006-08-29,2007-08-13,Cerradao
4263,-49.855314475167,-11.9680307563591,2007-08-29,2008-08-12,Cerradao
4264,-49.855314475167,-11.9680307563591,2008-08-28,2009-08-13,Cerradao
4265,-49.855314475167,-11.9680307563591,2009-08-29,2010-08-13,Cerradao
4266,-49.855314475167,-11.9680307563591,2010-08-29,2011-08-13,Cerradao
4267,-49.855314475167,-11.9680307563591,2011-08-29,2012-08-12,Cerradao
4268,-49.855314475167,-11.9680307563591,2012-08-28,2013-08-13,Cerradao
4269,-49.8607881924895,-11.9767929122393,2002-08-29,2003-08-13,Cerradao
4270,-49.8607881924895,-11.9767929122393,2003-08-29,2004-08-12,Cerradao
4271,-49.8607881924895,-11.9767929122393,2004-08-28,2005-08-13,Cerradao
4272,-49.8607881924895,-11.9767929122393,2005-08-29,2006-08-13,Cerradao
4273,-49.8607881924895,-11.9767929122393,2006-08-29,2007-08-13,Cerradao
4274,-49.8607881924895,-11.9767929122393,2007-08-29,2008-08-12,Cerradao
4275,-49.8607881924895,-11.9767929122393,2008-08-28,2009-08-13,Cerradao
4276,-49.8607881924895,-11.9767929122393,2009-08-29,2010-08-13,Cerradao
4277,-49.8607881924895,-11.9767929122393,2010-08-29,2011-08-13,Cerradao
4278,-49.8607881924895,-11.9767929122393,2011-08-29,2012-08-12,Cerradao
4279,-49.8607881924895,-11.9767929122393,2012-08-28,2013-08-13,Cerradao
4280,-50.5764574559586,-12.9862230279661,2002-08-29,2003-08-13,Cerradao
4281,-50.5764574559586,-12.9862230279661,2003-08-29,2004-08-12,Cerradao
4282,-50.5764574559586,-12.9862230279661,2004-08-28,2005-08-13,Cerradao
4283,-50.5764574559586,-12.9862230279661,2005-08-29,2006-08-13,Cerradao
4284,-50.5764574559586,-12.9862230279661,2006-08-29,2007-08-13,Cerradao
4285,-50.5764574559586,-12.9862230279661,2007-08-29,2008-08-12,Cerradao
4286,-50.5764574559586,-12.9862230279661,2008-08-28,2009-08-13,Cerradao
4287,-50.5764574559586,-12.9862230279661,2009-08-29,2010-08-13,Cerradao
4288,-50.5764574559586,-12.9862230279661,2010-08-29,2011-08-13,Cerradao
4289,-50.5764574559586,-12.9862230279661,2011-08-29,2012-08-12,Cerradao
4290,-50.5764574559586,-12.9862230279661,2012-08-28,2013-08-13,Cerradao
4291,-50.5559272286457,-12.965347213529,2002-08-29,2003-08-13,Cerradao
4292,-50.5559272286457,-12.965347213529,2003-08-29,2004-08-12,Cerradao
4293,-50.5559272286457,-12.965347213529,2004-08-28,2005-08-13,Cerradao
4294,-50.5559272286457,-12.965347213529,2005-08-29,2006-08-13,Cerradao
4295,-50.5559272286457,-12.965347213529,2006-08-29,2007-08-13,Cerradao
4296,-50.5559272286457,-12.965347213529,2007-08-29,2008-08-12,Cerradao
4297,-50.5559272286457,-12.965347213529,2008-08-28,2009-08-13,Cerradao
4298,-50.5559272286457,-12.965347213529,2009-08-29,2010-08-13,Cerradao
4299,-50.5559272286457,-12.965347213529,2010-08-29,2011-08-13,Cerradao
4300,-50.5559272286457,-12.965347213529,2011-08-29,2012-08-12,Cerradao
4301,-50.5559272286457,-12.965347213529,2012-08-28,2013-08-13,Cerradao
4302,-50.5452158056999,-12.954618683041,2002-08-29,2003-08-13,Cerradao
4303,-50.5452158056999,-12.954618683041,2003-08-29,2004-08-12,Cerradao
4304,-50.5452158056999,-12.954618683041,2004-08-28,2005-08-13,Cerradao
4305,-50.5452158056999,-12.954618683041,2005-08-29,2006-08-13,Cerradao
4306,-50.5452158056999,-12.954618683041,2006-08-29,2007-08-13,Cerradao
4307,-50.5452158056999,-12.954618683041,2007-08-29,2008-08-12,Cerradao
4308,-50.5452158056999,-12.954618683041,2008-08-28,2009-08-13,Cerradao
4309,-50.5452158056999,-12.954618683041,2009-08-29,2010-08-13,Cerradao
4310,-50.5452158056999,-12.954618683041,2010-08-29,2011-08-13,Cerradao
4311,-50.5452158056999,-12.954618683041,2011-08-29,2012-08-12,Cerradao
4312,-50.5452158056999,-12.954618683041,2012-08-28,2013-08-13,Cerradao
4313,-50.5383723965956,-12.9737557384627,2002-08-29,2003-08-13,Cerradao
4314,-50.5383723965956,-12.9737557384627,2003-08-29,2004-08-12,Cerradao
4315,-50.5383723965956,-12.9737557384627,2004-08-28,2005-08-13,Cerradao
4316,-50.5383723965956,-12.9737557384627,2005-08-29,2006-08-13,Cerradao
4317,-50.5383723965956,-12.9737557384627,2006-08-29,2007-08-13,Cerradao
4318,-50.5383723965956,-12.9737557384627,2007-08-29,2008-08-12,Cerradao
4319,-50.5383723965956,-12.9737557384627,2008-08-28,2009-08-13,Cerradao
4320,-50.5383723965956,-12.9737557384627,2009-08-29,2010-08-13,Cerradao
4321,-50.5383723965956,-12.9737557384627,2010-08-29,2011-08-13,Cerradao
4322,-50.5383723965956,-12.9737557384627,2011-08-29,2012-08-12,Cerradao
4323,-50.5383723965956,-12.9737557384627,2012-08-28,2013-08-13,Cerradao
4324,-50.5722919025908,-12.970856279211,2002-08-29,2003-08-13,Cerradao
4325,-50.5722919025908,-12.970856279211,2003-08-29,2004-08-12,Cerradao
4326,-50.5722919025908,-12.970856279211,2004-08-28,2005-08-13,Cerradao
4327,-50.5722919025908,-12.970856279211,2005-08-29,2006-08-13,Cerradao
4328,-50.5722919025908,-12.970856279211,2006-08-29,2007-08-13,Cerradao
4329,-50.5722919025908,-12.970856279211,2007-08-29,2008-08-12,Cerradao
4330,-50.5722919025908,-12.970856279211,2008-08-28,2009-08-13,Cerradao
4331,-50.5722919025908,-12.970856279211,2009-08-29,2010-08-13,Cerradao
4332,-50.5722919025908,-12.970856279211,2010-08-29,2011-08-13,Cerradao
4333,-50.5722919025908,-12.970856279211,2011-08-29,2012-08-12,Cerradao
4334,-50.5722919025908,-12.970856279211,2012-08-28,2013-08-13,Cerradao
4335,-50.6219810034784,-13.0621729740774,2002-08-29,2003-08-13,Cerradao
4336,-50.6219810034784,-13.0621729740774,2003-08-29,2004-08-12,Cerradao
4337,-50.6219810034784,-13.0621729740774,2004-08-28,2005-08-13,Cerradao
4338,-50.6219810034784,-13.0621729740774,2005-08-29,2006-08-13,Cerradao
4339,-50.6219810034784,-13.0621729740774,2006-08-29,2007-08-13,Cerradao
4340,-50.6219810034784,-13.0621729740774,2007-08-29,2008-08-12,Cerradao
4341,-50.6219810034784,-13.0621729740774,2008-08-28,2009-08-13,Cerradao
4342,-50.6219810034784,-13.0621729740774,2009-08-29,2010-08-13,Cerradao
4343,-50.6219810034784,-13.0621729740774,2010-08-29,2011-08-13,Cerradao
4344,-50.6219810034784,-13.0621729740774,2011-08-29,2012-08-12,Cerradao
4345,-50.6219810034784,-13.0621729740774,2012-08-28,2013-08-13,Cerradao
4346,-50.6121621991114,-12.9383800282481,2002-08-29,2003-08-13,Cerradao
4347,-50.6121621991114,-12.9383800282481,2003-08-29,2004-08-12,Cerradao
4348,-50.6121621991114,-12.9383800282481,2004-08-28,2005-08-13,Cerradao
4349,-50.6121621991114,-12.9383800282481,2005-08-29,2006-08-13,Cerradao
4350,-50.6121621991114,-12.9383800282481,2006-08-29,2007-08-13,Cerradao
4351,-50.6121621991114,-12.9383800282481,2007-08-29,2008-08-12,Cerradao
4352,-50.6121621991114,-12.9383800282481,2008-08-28,2009-08-13,Cerradao
4353,-50.6121621991114,-12.9383800282481,2009-08-29,2010-08-13,Cerradao
4354,-50.6121621991114,-12.9383800282481,2010-08-29,2011-08-13,Cerradao
4355,-50.6121621991114,-12.9383800282481,2011-08-29,2012-08-12,Cerradao
4356,-50.6121621991114,-12.9383800282481,2012-08-28,2013-08-13,Cerradao
4357,-50.6416186122125,-12.9380900426564,2002-08-29,2003-08-13,Cerradao
4358,-50.6416186122125,-12.9380900426564,2003-08-29,2004-08-12,Cerradao
4359,-50.6416186122125,-12.9380900426564,2004-08-28,2005-08-13,Cerradao
4360,-50.6416186122125,-12.9380900426564,2005-08-29,2006-08-13,Cerradao
4361,-50.6416186122125,-12.9380900426564,2006-08-29,2007-08-13,Cerradao
4362,-50.6416186122125,-12.9380900426564,2007-08-29,2008-08-12,Cerradao
4363,-50.6416186122125,-12.9380900426564,2008-08-28,2009-08-13,Cerradao
4364,-50.6416186122125,-12.9380900426564,2009-08-29,2010-08-13,Cerradao
4365,-50.6416186122125,-12.9380900426564,2010-08-29,2011-08-13,Cerradao
4366,-50.6416186122125,-12.9380900426564,2011-08-29,2012-08-12,Cerradao
4367,-50.6416186122125,-12.9380900426564,2012-08-28,2013-08-13,Cerradao
4368,-50.9013706186491,-13.7171981600839,2002-08-29,2003-08-13,Cerradao
4369,-50.9013706186491,-13.7171981600839,2003-08-29,2004-08-12,Cerradao
4370,-50.9013706186491,-13.7171981600839,2004-08-28,2005-08-13,Cerradao
4371,-50.9013706186491,-13.7171981600839,2005-08-29,2006-08-13,Cerradao
4372,-50.9013706186491,-13.7171981600839,2006-08-29,2007-08-13,Cerradao
4373,-50.9013706186491,-13.7171981600839,2007-08-29,2008-08-12,Cerradao
4374,-50.9013706186491,-13.7171981600839,2008-08-28,2009-08-13,Cerradao
