"longitude","latitude","start_date","end_date","label"
30.43080819,-1.697300543,"2018-09-01","2019-04-01","maize"
30.43094972,-1.697255234,"2018-09-01","2019-04-01","maize"
30.43123825,-1.697172382,"2018-09-01","2019-04-01","maize"
30.41842367,-1.697154793,"2018-09-01","2019-04-01","other"
30.43062154,-1.697142978,"2018-09-01","2019-04-01","maize"
30.42899725,-1.699861081,"2018-09-01","2019-04-01","legumes"
30.43082489,-1.69710518,"2018-09-01","2019-04-01","maize"
30.4312296,-1.69697975,"2018-09-01","2019-04-01","maize"
30.42759932,-1.696952764,"2018-09-01","2019-04-01","maize"
30.43075898,-1.696945059,"2018-09-01","2019-04-01","maize"
30.42702788,-1.696915832,"2018-09-01","2019-04-01","maize"
30.43034739,-1.696853471,"2018-09-01","2019-04-01","maize"
30.43055217,-1.696843077,"2018-09-01","2019-04-01","maize"
30.42697878,-1.696838077,"2018-09-01","2019-04-01","maize"
30.43121765,-1.696838011,"2018-09-01","2019-04-01","maize"
30.430242,-1.696811535,"2018-09-01","2019-04-01","maize"
29.76358278,-1.588857273,"2018-09-01","2019-04-01","legumes"
30.42909884,-1.698644023,"2018-09-01","2019-04-01","maize"
30.4276319,-1.696809116,"2018-09-01","2019-04-01","maize"
30.42672419,-1.696809037,"2018-09-01","2019-04-01","maize"
30.43092007,-1.696790495,"2018-09-01","2019-04-01","maize"
30.43010886,-1.696774831,"2018-09-01","2019-04-01","maize"
30.42706305,-1.69673588,"2018-09-01","2019-04-01","maize"
30.42719947,-1.696720515,"2018-09-01","2019-04-01","maize"
30.42765645,-1.696700296,"2018-09-01","2019-04-01","maize"
30.4304537,-1.696650597,"2018-09-01","2019-04-01","maize"
30.43111758,-1.696646771,"2018-09-01","2019-04-01","maize"
30.43073554,-1.696623202,"2018-09-01","2019-04-01","maize"
30.42851881,-1.696609121,"2018-09-01","2019-04-01","other"
30.43092329,-1.696520382,"2018-09-01","2019-04-01","maize"
30.43006424,-1.696461044,"2018-09-01","2019-04-01","maize"
30.43066514,-1.696458346,"2018-09-01","2019-04-01","maize"
30.43077592,-1.696451165,"2018-09-01","2019-04-01","maize"
30.43119178,-1.696429257,"2018-09-01","2019-04-01","maize"
30.4302724,-1.696418333,"2018-09-01","2019-04-01","maize"
30.4294428,-1.696359023,"2018-09-01","2019-04-01","maize"
30.428988,-1.696357594,"2018-09-01","2019-04-01","maize"
30.43120773,-1.696335459,"2018-09-01","2019-04-01","maize"
30.43033109,-1.696321579,"2018-09-01","2019-04-01","maize"
30.42375688,-1.693480992,"2018-09-01","2019-04-01","legumes"
30.42644479,-1.696321043,"2018-09-01","2019-04-01","legumes"
30.42913058,-1.696274522,"2018-09-01","2019-04-01","maize"
30.43016601,-1.69625451,"2018-09-01","2019-04-01","maize"
30.43005732,-1.696217707,"2018-09-01","2019-04-01","maize"
30.42934085,-1.696211424,"2018-09-01","2019-04-01","maize"
30.42629573,-1.696208957,"2018-09-01","2019-04-01","other"
30.42948839,-1.696208795,"2018-09-01","2019-04-01","maize"
30.42555499,-1.696200081,"2018-09-01","2019-04-01","banana"
30.42898359,-1.696196208,"2018-09-01","2019-04-01","maize"
30.43091167,-1.696191762,"2018-09-01","2019-04-01","maize"
30.41831056,-1.695335028,"2018-09-01","2019-04-01","forest"
30.42646374,-1.69618026,"2018-09-01","2019-04-01","legumes"
30.43063066,-1.696171836,"2018-09-01","2019-04-01","maize"
30.42883206,-1.696159429,"2018-09-01","2019-04-01","maize"
30.43046518,-1.696149248,"2018-09-01","2019-04-01","maize"
30.43076898,-1.696128958,"2018-09-01","2019-04-01","maize"
30.42915687,-1.696106926,"2018-09-01","2019-04-01","maize"
30.4294566,-1.696101686,"2018-09-01","2019-04-01","maize"
30.42925013,-1.696079539,"2018-09-01","2019-04-01","maize"
30.4257006,-1.696077936,"2018-09-01","2019-04-01","banana"
30.43002433,-1.696044342,"2018-09-01","2019-04-01","maize"
30.41830251,-1.69568926,"2018-09-01","2019-04-01","maize"
30.43040954,-1.696035634,"2018-09-01","2019-04-01","maize"
30.43067482,-1.696034709,"2018-09-01","2019-04-01","maize"
30.43105733,-1.696014861,"2018-09-01","2019-04-01","maize"
30.42937637,-1.695995915,"2018-09-01","2019-04-01","maize"
30.42871242,-1.69599139,"2018-09-01","2019-04-01","maize"
30.42895977,-1.695971798,"2018-09-01","2019-04-01","maize"
30.42978686,-1.695933379,"2018-09-01","2019-04-01","maize"
30.42953282,-1.695929706,"2018-09-01","2019-04-01","maize"
30.42964881,-1.69586665,"2018-09-01","2019-04-01","maize"
30.43033656,-1.695851121,"2018-09-01","2019-04-01","maize"
30.41829346,-1.696369572,"2018-09-01","2019-04-01","maize"
30.42084142,-1.695847258,"2018-09-01","2019-04-01","legumes"
30.43007229,-1.695819678,"2018-09-01","2019-04-01","maize"
30.43097664,-1.695809353,"2018-09-01","2019-04-01","maize"
30.41785434,-1.69579394,"2018-09-01","2019-04-01","forest"
30.42792354,-1.695764846,"2018-09-01","2019-04-01","maize"
30.41803121,-1.695764753,"2018-09-01","2019-04-01","forest"
30.43126692,-1.695739043,"2018-09-01","2019-04-01","maize"
30.42971536,-1.695726852,"2018-09-01","2019-04-01","maize"
30.43019828,-1.695709607,"2018-09-01","2019-04-01","maize"
30.42771569,-1.695708246,"2018-09-01","2019-04-01","maize"
30.41828273,-1.696547526,"2018-09-01","2019-04-01","maize"
30.41783677,-1.695705253,"2018-09-01","2019-04-01","forest"
30.42999912,-1.69569683,"2018-09-01","2019-04-01","maize"
30.43089207,-1.695696461,"2018-09-01","2019-04-01","maize"
30.4311481,-1.695691825,"2018-09-01","2019-04-01","maize"
30.4295267,-1.695664144,"2018-09-01","2019-04-01","maize"
30.43106032,-1.695658326,"2018-09-01","2019-04-01","maize"
30.42059687,-1.695647575,"2018-09-01","2019-04-01","banana"
30.41797571,-1.695639305,"2018-09-01","2019-04-01","forest"
30.42924303,-1.695612276,"2018-09-01","2019-04-01","maize"
30.4280111,-1.695590626,"2018-09-01","2019-04-01","maize"
30.41801451,-1.698292207,"2018-09-01","2019-04-01","other"
30.42965509,-1.695590441,"2018-09-01","2019-04-01","maize"
30.42986611,-1.695585095,"2018-09-01","2019-04-01","maize"
30.43060756,-1.695553654,"2018-09-01","2019-04-01","maize"
30.42976898,-1.695548397,"2018-09-01","2019-04-01","maize"
30.42921522,-1.695509457,"2018-09-01","2019-04-01","maize"
30.43107093,-1.695494656,"2018-09-01","2019-04-01","maize"
30.43048485,-1.695478797,"2018-09-01","2019-04-01","maize"
30.41812495,-1.695447698,"2018-09-01","2019-04-01","forest"
30.43035361,-1.695444746,"2018-09-01","2019-04-01","maize"
30.43017144,-1.695437268,"2018-09-01","2019-04-01","maize"
30.41869176,-1.698077725,"2018-09-01","2019-04-01","forest"
30.42818421,-1.695432057,"2018-09-01","2019-04-01","maize"
30.42123024,-1.695421851,"2018-09-01","2019-04-01","banana"
30.43097896,-1.695421669,"2018-09-01","2019-04-01","maize"
30.42934293,-1.695393518,"2018-09-01","2019-04-01","maize"
30.42983663,-1.695387427,"2018-09-01","2019-04-01","maize"
30.43060417,-1.695384746,"2018-09-01","2019-04-01","maize"
30.42805264,-1.69538453,"2018-09-01","2019-04-01","maize"
30.42945571,-1.695334958,"2018-09-01","2019-04-01","maize"
30.42353765,-1.695330499,"2018-09-01","2019-04-01","banana"
30.41810214,-1.695315137,"2018-09-01","2019-04-01","forest"
30.41837929,-1.699390089,"2018-09-01","2019-04-01","banana"
30.4217991,-1.695308557,"2018-09-01","2019-04-01","banana"
30.43015024,-1.695307616,"2018-09-01","2019-04-01","maize"
30.42194371,-1.695294845,"2018-09-01","2019-04-01","banana"
30.42131002,-1.695213994,"2018-09-01","2019-04-01","banana"
30.41826136,-1.69519692,"2018-09-01","2019-04-01","forest"
30.42355811,-1.69518284,"2018-09-01","2019-04-01","banana"
30.42980027,-1.695173618,"2018-09-01","2019-04-01","maize"
30.43032212,-1.695166939,"2018-09-01","2019-04-01","maize"
30.43096633,-1.695159583,"2018-09-01","2019-04-01","maize"
30.43060067,-1.695094397,"2018-09-01","2019-04-01","maize"
29.76340174,-1.588729917,"2018-09-01","2019-04-01","legumes"
30.41967614,-1.699242298,"2018-09-01","2019-04-01","banana"
30.43069491,-1.69507844,"2018-09-01","2019-04-01","maize"
30.43035992,-1.695056177,"2018-09-01","2019-04-01","maize"
30.43025356,-1.695046775,"2018-09-01","2019-04-01","maize"
30.43015223,-1.695036844,"2018-09-01","2019-04-01","maize"
30.41834315,-1.694986905,"2018-09-01","2019-04-01","forest"
30.43022259,-1.694941589,"2018-09-01","2019-04-01","maize"
30.43053863,-1.694661543,"2018-09-01","2019-04-01","maize"
30.42193042,-1.694432878,"2018-09-01","2019-04-01","banana"
30.43038654,-1.694389255,"2018-09-01","2019-04-01","maize"
30.4307574,-1.694345149,"2018-09-01","2019-04-01","other"
30.41987965,-1.700047276,"2018-09-01","2019-04-01","banana"
30.42900091,-1.693809231,"2018-09-01","2019-04-01","legumes"
30.4265983,-1.693747867,"2018-09-01","2019-04-01","legumes"
30.42385965,-1.693705024,"2018-09-01","2019-04-01","maize"
30.42397587,-1.693680042,"2018-09-01","2019-04-01","maize"
30.42926325,-1.693675934,"2018-09-01","2019-04-01","legumes"
30.42626934,-1.693658957,"2018-09-01","2019-04-01","banana"
30.42863637,-1.693657069,"2018-09-01","2019-04-01","other"
30.42475774,-1.69364874,"2018-09-01","2019-04-01","legumes"
30.42904025,-1.693645263,"2018-09-01","2019-04-01","maize"
30.42635521,-1.693625429,"2018-09-01","2019-04-01","banana"
30.42008584,-1.700247013,"2018-09-01","2019-04-01","banana"
30.4293581,-1.693610298,"2018-09-01","2019-04-01","legumes"
30.42894415,-1.693591185,"2018-09-01","2019-04-01","maize"
30.42692968,-1.693572533,"2018-09-01","2019-04-01","forest"
30.42366931,-1.693517752,"2018-09-01","2019-04-01","legumes"
30.42916761,-1.693439164,"2018-09-01","2019-04-01","maize"
30.42674555,-1.693438204,"2018-09-01","2019-04-01","forest"
30.42937335,-1.693332439,"2018-09-01","2019-04-01","maize"
30.42813265,-1.69318854,"2018-09-01","2019-04-01","other"
29.75803575,-1.595361872,"2018-09-01","2019-04-01","forest"
29.75757636,-1.595115613,"2018-09-01","2019-04-01","forest"
30.42097231,-1.700228738,"2018-09-01","2019-04-01","other"
29.75754368,-1.594799032,"2018-09-01","2019-04-01","forest"
29.75731732,-1.594735508,"2018-09-01","2019-04-01","forest"
29.75690668,-1.594732777,"2018-09-01","2019-04-01","forest"
29.75680527,-1.594700817,"2018-09-01","2019-04-01","forest"
29.75707929,-1.594646104,"2018-09-01","2019-04-01","forest"
29.75721542,-1.594596751,"2018-09-01","2019-04-01","forest"
29.75639923,-1.594573812,"2018-09-01","2019-04-01","forest"
29.75694447,-1.594499474,"2018-09-01","2019-04-01","forest"
29.75634731,-1.594451489,"2018-09-01","2019-04-01","forest"
29.75710666,-1.594439664,"2018-09-01","2019-04-01","forest"
30.42088095,-1.700380897,"2018-09-01","2019-04-01","maize"
29.75650685,-1.594389132,"2018-09-01","2019-04-01","forest"
29.7561915,-1.594385265,"2018-09-01","2019-04-01","forest"
29.75660407,-1.59438312,"2018-09-01","2019-04-01","forest"
29.75678445,-1.594362952,"2018-09-01","2019-04-01","forest"
29.75881346,-1.594355071,"2018-09-01","2019-04-01","banana"
29.76134785,-1.594352002,"2018-09-01","2019-04-01","forest"
29.75836314,-1.594280989,"2018-09-01","2019-04-01","banana"
29.75650528,-1.594233278,"2018-09-01","2019-04-01","forest"
29.75826473,-1.594212496,"2018-09-01","2019-04-01","banana"
29.75659205,-1.594191953,"2018-09-01","2019-04-01","forest"
30.42073209,-1.70000572,"2018-09-01","2019-04-01","forest"
29.76145521,-1.594185501,"2018-09-01","2019-04-01","forest"
29.75646935,-1.594130957,"2018-09-01","2019-04-01","forest"
29.76164957,-1.594127286,"2018-09-01","2019-04-01","forest"
29.75664384,-1.59406274,"2018-09-01","2019-04-01","forest"
29.76041888,-1.593973587,"2018-09-01","2019-04-01","forest"
29.76153577,-1.593934264,"2018-09-01","2019-04-01","forest"
29.76020668,-1.593898586,"2018-09-01","2019-04-01","forest"
29.76166445,-1.593879869,"2018-09-01","2019-04-01","forest"
29.76138673,-1.593798979,"2018-09-01","2019-04-01","forest"
29.76127921,-1.593746742,"2018-09-01","2019-04-01","forest"
30.420659,-1.700436361,"2018-09-01","2019-04-01","banana"
29.75806806,-1.59373837,"2018-09-01","2019-04-01","forest"
29.76219576,-1.593718017,"2018-09-01","2019-04-01","forest"
29.75873257,-1.593631173,"2018-09-01","2019-04-01","banana"
29.76123098,-1.59362197,"2018-09-01","2019-04-01","forest"
29.76110372,-1.593611243,"2018-09-01","2019-04-01","forest"
29.7614354,-1.593604852,"2018-09-01","2019-04-01","forest"
29.76233699,-1.593555375,"2018-09-01","2019-04-01","forest"
29.75879122,-1.593538093,"2018-09-01","2019-04-01","banana"
29.76003884,-1.593533185,"2018-09-01","2019-04-01","forest"
29.76127117,-1.593521441,"2018-09-01","2019-04-01","forest"
30.42372778,-1.700164906,"2018-09-01","2019-04-01","other"
29.76016934,-1.593466452,"2018-09-01","2019-04-01","forest"
29.76156254,-1.593465279,"2018-09-01","2019-04-01","forest"
29.76237062,-1.593451286,"2018-09-01","2019-04-01","forest"
29.76001437,-1.593413251,"2018-09-01","2019-04-01","forest"
29.76174865,-1.593376534,"2018-09-01","2019-04-01","forest"
29.7596381,-1.593333843,"2018-09-01","2019-04-01","forest"
29.7625436,-1.593318975,"2018-09-01","2019-04-01","maize"
29.76228465,-1.59331,"2018-09-01","2019-04-01","forest"
29.76147697,-1.593302217,"2018-09-01","2019-04-01","forest"
29.76006443,-1.593300428,"2018-09-01","2019-04-01","forest"
30.42594261,-1.698696373,"2018-09-01","2019-04-01","maize"
29.75996261,-1.593282823,"2018-09-01","2019-04-01","forest"
29.75933014,-1.593259146,"2018-09-01","2019-04-01","forest"
29.75983177,-1.593200242,"2018-09-01","2019-04-01","forest"
29.76253365,-1.59319475,"2018-09-01","2019-04-01","maize"
29.76156,-1.59316629,"2018-09-01","2019-04-01","forest"
29.76142694,-1.593165982,"2018-09-01","2019-04-01","forest"
29.75909082,-1.593160694,"2018-09-01","2019-04-01","forest"
29.75934703,-1.593114178,"2018-09-01","2019-04-01","forest"
29.75819994,-1.593061602,"2018-09-01","2019-04-01","other"
29.76236059,-1.593052854,"2018-09-01","2019-04-01","forest"
30.42578369,-1.697042176,"2018-09-01","2019-04-01","forest"
29.75905959,-1.592986276,"2018-09-01","2019-04-01","forest"
29.75858689,-1.592947779,"2018-09-01","2019-04-01","legumes"
29.7620814,-1.592874691,"2018-09-01","2019-04-01","forest"
29.76249089,-1.592749401,"2018-09-01","2019-04-01","forest"
29.76268044,-1.592719516,"2018-09-01","2019-04-01","forest"
29.76144525,-1.592705779,"2018-09-01","2019-04-01","banana"
29.76259848,-1.592635092,"2018-09-01","2019-04-01","forest"
29.75786652,-1.592505042,"2018-09-01","2019-04-01","legumes"
29.76283495,-1.592395674,"2018-09-01","2019-04-01","forest"
29.76238501,-1.592106512,"2018-09-01","2019-04-01","maize"
29.76315588,-1.59072472,"2018-09-01","2019-04-01","other"
29.76425334,-1.588798287,"2018-09-01","2019-04-01","maize"
30.42520738,-1.69716881,"2018-09-01","2019-04-01","other"
29.76437775,-1.59209452,"2018-09-01","2019-04-01","forest"
29.76248565,-1.592057601,"2018-09-01","2019-04-01","maize"
29.75758824,-1.591779747,"2018-09-01","2019-04-01","forest"
29.75745013,-1.591767045,"2018-09-01","2019-04-01","forest"
29.76365527,-1.591661388,"2018-09-01","2019-04-01","banana"
29.75768608,-1.591628213,"2018-09-01","2019-04-01","forest"
29.75662235,-1.59158581,"2018-09-01","2019-04-01","forest"
29.76192007,-1.591538246,"2018-09-01","2019-04-01","forest"
29.75687906,-1.591530638,"2018-09-01","2019-04-01","forest"
29.76373706,-1.591504876,"2018-09-01","2019-04-01","banana"
30.42551514,-1.696505184,"2018-09-01","2019-04-01","maize"
29.75699328,-1.59147218,"2018-09-01","2019-04-01","forest"
29.75775957,-1.59142785,"2018-09-01","2019-04-01","forest"
29.75724532,-1.591363073,"2018-09-01","2019-04-01","forest"
29.75843058,-1.591355784,"2018-09-01","2019-04-01","forest"
29.75867202,-1.59133723,"2018-09-01","2019-04-01","forest"
29.75877813,-1.591272805,"2018-09-01","2019-04-01","forest"
29.75684034,-1.591226171,"2018-09-01","2019-04-01","forest"
29.75658516,-1.591191835,"2018-09-01","2019-04-01","forest"
29.75822941,-1.591161996,"2018-09-01","2019-04-01","forest"
29.75690656,-1.591144759,"2018-09-01","2019-04-01","forest"
30.42518824,-1.695655229,"2018-09-01","2019-04-01","banana"
29.76198036,-1.591127826,"2018-09-01","2019-04-01","maize"
29.75848743,-1.591111128,"2018-09-01","2019-04-01","forest"
29.75876054,-1.591107748,"2018-09-01","2019-04-01","maize"
29.75665363,-1.591083055,"2018-09-01","2019-04-01","forest"
29.75653149,-1.591076349,"2018-09-01","2019-04-01","forest"
29.75659618,-1.591011031,"2018-09-01","2019-04-01","forest"
29.75871857,-1.590999811,"2018-09-01","2019-04-01","maize"
29.76311875,-1.590987532,"2018-09-01","2019-04-01","forest"
29.76008364,-1.590977157,"2018-09-01","2019-04-01","forest"
29.75678792,-1.590973266,"2018-09-01","2019-04-01","forest"
30.42497501,-1.695126126,"2018-09-01","2019-04-01","banana"
29.75742897,-1.590955168,"2018-09-01","2019-04-01","banana"
29.75640491,-1.590947189,"2018-09-01","2019-04-01","forest"
29.76170677,-1.590944634,"2018-09-01","2019-04-01","maize"
29.75885076,-1.590921074,"2018-09-01","2019-04-01","maize"
29.75653773,-1.590910563,"2018-09-01","2019-04-01","forest"
29.7599225,-1.59089506,"2018-09-01","2019-04-01","forest"
29.76025686,-1.590891361,"2018-09-01","2019-04-01","forest"
29.75687852,-1.590863295,"2018-09-01","2019-04-01","forest"
29.76189594,-1.590847541,"2018-09-01","2019-04-01","maize"
29.75642364,-1.59081767,"2018-09-01","2019-04-01","forest"
30.42637106,-1.693603987,"2018-09-01","2019-04-01","banana"
29.75988624,-1.590794792,"2018-09-01","2019-04-01","forest"
29.76299598,-1.590787162,"2018-09-01","2019-04-01","forest"
29.76018941,-1.590749883,"2018-09-01","2019-04-01","forest"
29.75681066,-1.590713817,"2018-09-01","2019-04-01","forest"
29.7566978,-1.590674487,"2018-09-01","2019-04-01","forest"
29.75657325,-1.590638213,"2018-09-01","2019-04-01","forest"
29.76214357,-1.590636351,"2018-09-01","2019-04-01","maize"
29.76162714,-1.590621801,"2018-09-01","2019-04-01","maize"
29.76199065,-1.590586454,"2018-09-01","2019-04-01","maize"
29.76249624,-1.590543315,"2018-09-01","2019-04-01","forest"
30.42646595,-1.69380607,"2018-09-01","2019-04-01","legumes"
29.75976111,-1.59053436,"2018-09-01","2019-04-01","other"
29.76291201,-1.590526967,"2018-09-01","2019-04-01","forest"
29.76179621,-1.590518252,"2018-09-01","2019-04-01","maize"
29.76300257,-1.590501024,"2018-09-01","2019-04-01","forest"
29.75651758,-1.590479917,"2018-09-01","2019-04-01","forest"
29.75662011,-1.590476105,"2018-09-01","2019-04-01","forest"
29.75683528,-1.590466639,"2018-09-01","2019-04-01","forest"
29.76283352,-1.59045239,"2018-09-01","2019-04-01","forest"
29.76271104,-1.590445528,"2018-09-01","2019-04-01","forest"
29.76133236,-1.590316127,"2018-09-01","2019-04-01","forest"
30.42662118,-1.693542993,"2018-09-01","2019-04-01","forest"
29.76254668,-1.590299839,"2018-09-01","2019-04-01","forest"
29.76287152,-1.590287071,"2018-09-01","2019-04-01","forest"
29.76132944,-1.590206896,"2018-09-01","2019-04-01","forest"
29.75562563,-1.590139346,"2018-09-01","2019-04-01","banana"
29.76164038,-1.590131526,"2018-09-01","2019-04-01","forest"
29.76146313,-1.590113418,"2018-09-01","2019-04-01","forest"
29.76279115,-1.590080968,"2018-09-01","2019-04-01","forest"
29.76197047,-1.590045201,"2018-09-01","2019-04-01","forest"
29.75570693,-1.590037227,"2018-09-01","2019-04-01","banana"
29.76270996,-1.590007552,"2018-09-01","2019-04-01","forest"
30.42516541,-1.697625935,"2018-09-01","2019-04-01","banana"
29.76262027,-1.589972779,"2018-09-01","2019-04-01","forest"
29.76147644,-1.589949622,"2018-09-01","2019-04-01","forest"
29.76286848,-1.589884331,"2018-09-01","2019-04-01","forest"
29.76317164,-1.589872729,"2018-09-01","2019-04-01","forest"
29.76326326,-1.589867209,"2018-09-01","2019-04-01","forest"
29.76262168,-1.58985283,"2018-09-01","2019-04-01","forest"
29.76186395,-1.589846969,"2018-09-01","2019-04-01","forest"
29.76254322,-1.589766134,"2018-09-01","2019-04-01","forest"
29.76347497,-1.58975865,"2018-09-01","2019-04-01","forest"
29.76677154,-1.589749242,"2018-09-01","2019-04-01","forest"
30.42456326,-1.694465666,"2018-09-01","2019-04-01","banana"
29.76684874,-1.589555905,"2018-09-01","2019-04-01","forest"
29.76399459,-1.589525955,"2018-09-01","2019-04-01","forest"
29.76422356,-1.589515222,"2018-09-01","2019-04-01","forest"
29.76064656,-1.589473159,"2018-09-01","2019-04-01","maize"
29.76705278,-1.589429622,"2018-09-01","2019-04-01","forest"
29.76052445,-1.589424168,"2018-09-01","2019-04-01","maize"
29.76454276,-1.589411214,"2018-09-01","2019-04-01","forest"
29.76233475,-1.589400153,"2018-09-01","2019-04-01","forest"
29.76219712,-1.589395267,"2018-09-01","2019-04-01","forest"
29.76464041,-1.589391309,"2018-09-01","2019-04-01","forest"
29.61486425,-2.741065093,"2018-09-01","2019-04-01","legumes"
29.76165099,-1.589387118,"2018-09-01","2019-04-01","maize"
29.76038646,-1.58932778,"2018-09-01","2019-04-01","maize"
29.76269592,-1.589302068,"2018-09-01","2019-04-01","forest"
29.76280336,-1.589297509,"2018-09-01","2019-04-01","forest"
29.76223872,-1.589285441,"2018-09-01","2019-04-01","forest"
29.76074271,-1.589278212,"2018-09-01","2019-04-01","maize"
29.76461847,-1.589258204,"2018-09-01","2019-04-01","forest"
29.76482567,-1.589253833,"2018-09-01","2019-04-01","forest"
29.76184059,-1.589192133,"2018-09-01","2019-04-01","maize"
29.76250685,-1.589165169,"2018-09-01","2019-04-01","forest"
29.76348757,-1.5890101,"2018-09-01","2019-04-01","other"
29.61468052,-2.740932476,"2018-09-01","2019-04-01","banana"
29.75912794,-1.589163521,"2018-09-01","2019-04-01","maize"
29.75656151,-1.589148827,"2018-09-01","2019-04-01","forest"
29.76264565,-1.589147047,"2018-09-01","2019-04-01","forest"
29.75930694,-1.589136741,"2018-09-01","2019-04-01","maize"
29.75817591,-1.589104192,"2018-09-01","2019-04-01","forest"
29.75904968,-1.589098151,"2018-09-01","2019-04-01","maize"
29.76475913,-1.589096633,"2018-09-01","2019-04-01","forest"
29.75646183,-1.58909538,"2018-09-01","2019-04-01","forest"
29.7623033,-1.589091788,"2018-09-01","2019-04-01","forest"
29.75687613,-1.58908145,"2018-09-01","2019-04-01","forest"
29.61450886,-2.741055717,"2018-09-01","2019-04-01","legumes"
29.7618332,-1.589055518,"2018-09-01","2019-04-01","maize"
29.75889471,-1.589048987,"2018-09-01","2019-04-01","maize"
29.76251641,-1.589046168,"2018-09-01","2019-04-01","forest"
29.75679401,-1.589027713,"2018-09-01","2019-04-01","forest"
29.75711954,-1.589008574,"2018-09-01","2019-04-01","forest"
29.7606736,-1.589001189,"2018-09-01","2019-04-01","maize"
29.75626494,-1.588996747,"2018-09-01","2019-04-01","forest"
29.75638428,-1.588978758,"2018-09-01","2019-04-01","forest"
29.75672001,-1.588934741,"2018-09-01","2019-04-01","forest"
29.76258055,-1.588934656,"2018-09-01","2019-04-01","forest"
29.61447533,-2.74132631,"2018-09-01","2019-04-01","forest"
29.76196657,-1.588921941,"2018-09-01","2019-04-01","maize"
29.75724498,-1.58891826,"2018-09-01","2019-04-01","forest"
29.75712758,-1.588911054,"2018-09-01","2019-04-01","forest"
29.75746728,-1.588883529,"2018-09-01","2019-04-01","forest"
29.75956097,-1.588835072,"2018-09-01","2019-04-01","maize"
29.76947253,-1.588750326,"2018-09-01","2019-04-01","forest"
29.75637135,-1.588717734,"2018-09-01","2019-04-01","forest"
29.76965671,-1.58871498,"2018-09-01","2019-04-01","forest"
29.75954175,-1.588707359,"2018-09-01","2019-04-01","maize"
29.75693179,-1.588659873,"2018-09-01","2019-04-01","forest"
29.6146309,-2.741417401,"2018-09-01","2019-04-01","other"
29.76067873,-1.588653627,"2018-09-01","2019-04-01","maize"
29.75536667,-1.588631352,"2018-09-01","2019-04-01","forest"
29.75646327,-1.58861076,"2018-09-01","2019-04-01","forest"
29.75575421,-1.588598372,"2018-09-01","2019-04-01","forest"
29.75597811,-1.588598238,"2018-09-01","2019-04-01","forest"
29.7573746,-1.588588099,"2018-09-01","2019-04-01","forest"
29.75664774,-1.588587624,"2018-09-01","2019-04-01","forest"
29.76954091,-1.588577974,"2018-09-01","2019-04-01","forest"
29.75682866,-1.58857455,"2018-09-01","2019-04-01","forest"
29.76238398,-1.588574264,"2018-09-01","2019-04-01","maize"
30.42565043,-1.696107798,"2018-09-01","2019-04-01","banana"
29.75941856,-1.588570922,"2018-09-01","2019-04-01","maize"
29.76529285,-1.588570759,"2018-09-01","2019-04-01","forest"
29.75951222,-1.588559268,"2018-09-01","2019-04-01","maize"
29.76514824,-1.588559028,"2018-09-01","2019-04-01","forest"
29.76553928,-1.588516639,"2018-09-01","2019-04-01","forest"
29.7653956,-1.588483708,"2018-09-01","2019-04-01","forest"
29.76948751,-1.588481194,"2018-09-01","2019-04-01","forest"
29.76730575,-1.588472957,"2018-09-01","2019-04-01","forest"
29.76517319,-1.588471925,"2018-09-01","2019-04-01","forest"
29.7560609,-1.588451169,"2018-09-01","2019-04-01","forest"
30.42675316,-1.695743177,"2018-09-01","2019-04-01","other"
29.75569934,-1.588445151,"2018-09-01","2019-04-01","forest"
29.75537954,-1.588419095,"2018-09-01","2019-04-01","forest"
29.76554566,-1.588393304,"2018-09-01","2019-04-01","forest"
29.76053813,-1.588380795,"2018-09-01","2019-04-01","maize"
29.76950415,-1.588375496,"2018-09-01","2019-04-01","forest"
29.75563961,-1.588374659,"2018-09-01","2019-04-01","forest"
29.75581967,-1.588363828,"2018-09-01","2019-04-01","forest"
29.75742146,-1.588363225,"2018-09-01","2019-04-01","forest"
29.7559923,-1.588352386,"2018-09-01","2019-04-01","forest"
29.75498599,-1.588347471,"2018-09-01","2019-04-01","forest"
30.42801681,-1.6954677,"2018-09-01","2019-04-01","maize"
29.75526745,-1.588340283,"2018-09-01","2019-04-01","forest"
29.76532938,-1.588309861,"2018-09-01","2019-04-01","forest"
29.76720164,-1.588307198,"2018-09-01","2019-04-01","forest"
29.76574133,-1.588302878,"2018-09-01","2019-04-01","forest"
29.7570729,-1.588295423,"2018-09-01","2019-04-01","forest"
29.7654582,-1.58829142,"2018-09-01","2019-04-01","forest"
29.75735549,-1.588281103,"2018-09-01","2019-04-01","forest"
29.76736981,-1.588265862,"2018-09-01","2019-04-01","forest"
29.75685288,-1.588264129,"2018-09-01","2019-04-01","forest"
29.75696071,-1.588221511,"2018-09-01","2019-04-01","forest"
30.42781363,-1.695762614,"2018-09-01","2019-04-01","maize"
29.76726761,-1.588217862,"2018-09-01","2019-04-01","forest"
29.75672312,-1.588216729,"2018-09-01","2019-04-01","forest"
29.76745798,-1.58821638,"2018-09-01","2019-04-01","forest"
29.7548121,-1.58819447,"2018-09-01","2019-04-01","forest"
29.76091772,-1.588168841,"2018-09-01","2019-04-01","maize"
29.75521753,-1.588163756,"2018-09-01","2019-04-01","forest"
29.75534474,-1.588144058,"2018-09-01","2019-04-01","forest"
