longitude,latitude,label,start_date,end_date
-51.178982759141900,-17.416234517188400,Soy_Corn,2017-09-01,2018-08-31
-51.184578617410700,-17.411065476750800,Soy_Corn,2017-09-01,2018-08-31
-51.185788360897400,-17.408017581507700,Soy_Corn,2017-09-01,2018-08-31
-51.180842680942800,-17.406859134846900,Soy_Corn,2017-09-01,2018-08-31
-51.186369349888400,-17.403336640819400,Soy_Corn,2017-09-01,2018-08-31
-51.182441186070100,-17.401845130853100,Soy_Corn,2017-09-01,2018-08-31
-51.185099652757300,-17.396015863102700,Soy_Corn,2017-09-01,2018-08-31
-51.181222867838100,-17.395885458916900,Soy_Corn,2017-09-01,2018-08-31
-51.179014368731100,-17.388112402754900,Soy_Corn,2017-09-01,2018-08-31
-51.183349065479800,-17.386710548853700,Soy_Corn,2017-09-01,2018-08-31
-51.178621856726600,-17.378499316056800,Soy_Corn,2017-09-01,2018-08-31
-51.178657386261400,-17.372597718808300,Pasture,2017-09-01,2018-08-31
-51.181418467254800,-17.376627672840800,Pasture,2017-09-01,2018-08-31
-51.181456453549800,-17.372100608428000,Pasture,2017-09-01,2018-08-31
-51.182632250168500,-17.366159270237100,Cerrado,2017-09-01,2018-08-31
-51.178917454279500,-17.362107192866300,Cerrado,2017-09-01,2018-08-31
-51.181191792484300,-17.353528384635400,Cerrado,2017-09-01,2018-08-31
-51.178790424660400,-17.345497122758900,Soy_Corn,2017-09-01,2018-08-31
-51.184405723946300,-17.346711694551300,Pasture,2017-09-01,2018-08-31
-51.182914807683900,-17.339277019199900,Soy,2017-09-01,2018-08-31
-51.177151296188400,-17.336720458694800,Soy_Corn,2017-09-01,2018-08-31
-51.179878967417800,-17.333771608636900,Soy,2017-09-01,2018-08-31
-51.172673339885000,-17.330082932381700,Cerradao,2017-09-01,2018-08-31
-51.174619922085200,-17.323279851287300,Planted_Forest,2017-09-01,2018-08-31
-51.171604557719200,-17.318754687063800,Soy_Corn,2017-09-01,2018-08-31
-51.175772553507800,-17.311147977706700,Soy_Corn,2017-09-01,2018-08-31
-51.170095741730600,-17.308101415634900,Soy_Corn,2017-09-01,2018-08-31
-51.180184557832800,-17.297226207613500,Cerradao,2017-09-01,2018-08-31
-51.172380429304100,-17.299138863822800,Soy_Corn,2017-09-01,2018-08-31
-51.165685598660400,-17.298580609923100,Soy_Corn,2017-09-01,2018-08-31
-51.171537100821400,-17.289183836308400,Soy_Corn,2017-09-01,2018-08-31
-51.165378463792000,-17.287030898534400,Soy,2017-09-01,2018-08-31
-51.170338904642400,-17.280450802548100,Soy_Corn,2017-09-01,2018-08-31
-51.163482291621700,-17.276803755632500,Cerrado,2017-09-01,2018-08-31
-51.164736756444000,-17.267213745101800,Soy,2017-09-01,2018-08-31
-51.159586575672300,-17.263198621262000,Soy_Corn,2017-09-01,2018-08-31
-51.148169593964400,-17.269597869333300,Soy_Corn,2017-09-01,2018-08-31
-51.145765720512500,-17.261962143180400,Soy_Corn,2017-09-01,2018-08-31
-51.141095057678500,-17.265910433364600,Soy_Corn,2017-09-01,2018-08-31
-51.132786348815900,-17.263524944979500,Soy_Corn,2017-09-01,2018-08-31
-51.132264175568300,-17.254339450500400,Soy_Corn,2017-09-01,2018-08-31
-51.122526583647200,-17.255468084792300,Soy_Corn,2017-09-01,2018-08-31
-51.121929103292500,-17.248654644026900,Soy_Corn,2017-09-01,2018-08-31
-51.115365462163000,-17.247951485212200,Soy_Corn,2017-09-01,2018-08-31
-51.112326153241400,-17.255404352804000,Soy_Corn,2017-09-01,2018-08-31
-51.101891224104100,-17.249343913836900,Soy_Corn,2017-09-01,2018-08-31
-51.099832865494900,-17.244443337723400,Soy_Corn,2017-09-01,2018-08-31
-51.090045190648600,-17.245908188072100,Cerrado,2017-09-01,2018-08-31
-51.081915707174800,-17.251142669460100,Soy_Corn,2017-09-01,2018-08-31
-51.073265738007400,-17.250069743906400,Soy_Corn,2017-09-01,2018-08-31
-51.069446547294000,-17.243548872393600,Soy_Corn,2017-09-01,2018-08-31
-51.062264619573400,-17.246158929561800,Cerrado,2017-09-01,2018-08-31
-51.059683053792400,-17.241586759563000,Soy_Corn,2017-09-01,2018-08-31
-51.054287114024000,-17.246124590528100,Soy_Corn,2017-09-01,2018-08-31
-51.046625145461500,-17.243955583249100,Cerrado,2017-09-01,2018-08-31
-51.041989029952400,-17.239393494483700,Soy_Corn,2017-09-01,2018-08-31
-51.040064891324800,-17.245658524482400,Soy_Corn,2017-09-01,2018-08-31
-51.028954622596800,-17.236188906502600,Cerrado,2017-09-01,2018-08-31
-51.032957367513300,-17.233873228965600,Cerrado,2017-09-01,2018-08-31
-51.030163924546200,-17.241960417497300,Soy_Corn,2017-09-01,2018-08-31
-51.028212681064300,-17.248450278087900,Soy_Corn,2017-09-01,2018-08-31
-51.018996231437900,-17.241571922077900,Soy_Corn,2017-09-01,2018-08-31
-51.015011051346200,-17.248077947025200,Soy_Corn,2017-09-01,2018-08-31
-51.010970173052000,-17.241062271190300,Soy,2017-09-01,2018-08-31
-51.009035692212500,-17.252269371196400,Soy_Corn,2017-09-01,2018-08-31
-51.004402758693900,-17.249901321008700,Soy_Corn,2017-09-01,2018-08-31
-51.000369911137500,-17.241475729517700,Soy,2017-09-01,2018-08-31
-50.993521177331400,-17.252449365567900,Soy_Corn,2017-09-01,2018-08-31
-50.990414330588400,-17.241061453977100,Soy_Corn,2017-09-01,2018-08-31
-50.988153367427900,-17.249292085544700,Soy_Corn,2017-09-01,2018-08-31
-50.981134080716600,-17.242037416748000,Cerrado,2017-09-01,2018-08-31
-50.973812430637100,-17.249055535427000,Soy_Corn,2017-09-01,2018-08-31
-50.976265092297200,-17.238988972956700,Cerrado,2017-09-01,2018-08-31
-50.969128493828100,-17.233819262668000,Soy_Corn,2017-09-01,2018-08-31
-50.963289517597700,-17.238372417389500,Soy_Corn,2017-09-01,2018-08-31
-50.957891670417600,-17.233526475820000,Soy_Corn,2017-09-01,2018-08-31
-50.964429314893100,-17.228965068701900,Soy_Corn,2017-09-01,2018-08-31
-50.951011725771400,-17.227041195841400,Soy_Corn,2017-09-01,2018-08-31
-50.955332871763400,-17.215626337893000,Cerrado,2017-09-01,2018-08-31
-50.960056766831400,-17.222776868495600,Cerradao,2017-09-01,2018-08-31
-50.954093918773100,-17.222177756917100,Soy_Corn,2017-09-01,2018-08-31
-50.946688098955800,-17.222578163767900,Soy_Corn,2017-09-01,2018-08-31
-50.944545606261200,-17.212057360047500,Soy_Corn,2017-09-01,2018-08-31
-50.940237740845600,-17.216496177542700,Soy_Corn,2017-09-01,2018-08-31
-50.927097974250700,-17.213308915593100,Soy_Corn,2017-09-01,2018-08-31
-50.915913375396700,-17.212029257888500,Cerrado,2017-09-01,2018-08-31
-50.908362243919000,-17.206200356570900,Soy,2017-09-01,2018-08-31
-50.903021015965600,-17.203837920008300,Cerradao,2017-09-01,2018-08-31
-50.908165423994700,-17.202544375432200,Soy_Corn,2017-09-01,2018-08-31
-50.894341122421400,-17.204982943520900,Soy_Corn,2017-09-01,2018-08-31
-50.885274009459400,-17.204133390483900,Soy_Corn,2017-09-01,2018-08-31
-50.877786815699600,-17.191688214740300,Campo_Cerrado,2017-09-01,2018-08-31
-50.884522634896200,-17.191831080693600,Campo_Cerrado,2017-09-01,2018-08-31
-50.871054823210200,-17.194002127240800,Campo_Cerrado,2017-09-01,2018-08-31
-50.869615505837800,-17.204072002920900,Soy_Corn,2017-09-01,2018-08-31
-50.857920534019100,-17.193071305203100,Soy,2017-09-01,2018-08-31
-50.852258879882600,-17.187803062550700,Soy,2017-09-01,2018-08-31
-50.851030881139600,-17.180963735851100,Soy_Corn,2017-09-01,2018-08-31
-50.855002391447900,-17.177599326132000,Pasture,2017-09-01,2018-08-31
-50.846878440062000,-17.176907645791800,Pasture,2017-09-01,2018-08-31
-50.835862443229600,-17.165907887809100,Soy_Corn,2017-09-01,2018-08-31
-50.827667549154000,-17.167296331581700,Soy_Corn,2017-09-01,2018-08-31
-50.824905592488400,-17.160874087139700,Soy_Corn,2017-09-01,2018-08-31
-50.818931628528800,-17.157932854896600,Soy_Corn,2017-09-01,2018-08-31
-50.815221384376200,-17.156639595794800,Soy_Corn,2017-09-01,2018-08-31
-50.809295828044100,-17.159039471947000,Soy_Corn,2017-09-01,2018-08-31
-50.803099607111200,-17.161116371346400,Cerrado,2017-09-01,2018-08-31
-50.801988649206700,-17.164782688331000,Cerrado,2017-09-01,2018-08-31
-50.802706475646000,-17.150971345314300,Soy_Corn,2017-09-01,2018-08-31
-50.793099901053000,-17.153537846473800,Soy_Corn,2017-09-01,2018-08-31
-50.784647215388700,-17.151815421843300,Soy,2017-09-01,2018-08-31
-50.787920567263400,-17.145032311080400,Soy_Corn,2017-09-01,2018-08-31
-50.780476822589400,-17.141398947269400,Soy_Corn,2017-09-01,2018-08-31
-50.776852499932500,-17.147280132847100,Soy,2017-09-01,2018-08-31
-50.763524735938000,-17.142013213640400,Soy_Corn,2017-09-01,2018-08-31
-50.762654302879200,-17.148408409331900,Soy_Corn,2017-09-01,2018-08-31
-50.744842384081300,-17.142113395799000,Cerradao,2017-09-01,2018-08-31
-50.750966526568100,-17.147938045742800,Pasture,2017-09-01,2018-08-31
-50.746191047091900,-17.150688456524100,Pasture,2017-09-01,2018-08-31
-50.741810517184500,-17.149621013109000,Pasture,2017-09-01,2018-08-31
-50.738708532720800,-17.145146137869400,Soy_Corn,2017-09-01,2018-08-31
-50.728347093400700,-17.150734761283800,Soy,2017-09-01,2018-08-31
-50.735465499085800,-17.151877276211800,Soy_Corn,2017-09-01,2018-08-31
-50.724469262661200,-17.137858247955200,Soy_Corn,2017-09-01,2018-08-31
-50.718047795039800,-17.137827126652500,Soy_Corn,2017-09-01,2018-08-31
-50.713143884130500,-17.127678911020600,Cerrado,2017-09-01,2018-08-31
-50.703192412505100,-17.135225686822000,Soy_Corn,2017-09-01,2018-08-31
-50.703695276328500,-17.127747516717300,Soy_Corn,2017-09-01,2018-08-31
-50.693829837049300,-17.136480631047100,Soy_Corn,2017-09-01,2018-08-31
-50.686123007688700,-17.134274953044600,Soy_Corn,2017-09-01,2018-08-31
-50.682099896314400,-17.127126616599800,Corn,2017-09-01,2018-08-31
-50.680872336119200,-17.129635916594900,Soy,2017-09-01,2018-08-31
-50.675660684173400,-17.135129603833900,Soy_Corn,2017-09-01,2018-08-31
-50.658826156013000,-17.127776267544800,Pasture,2017-09-01,2018-08-31
-50.650337760115600,-17.126624373252000,Pasture,2017-09-01,2018-08-31
-50.650875880231100,-17.131919686075800,Soy_Corn,2017-09-01,2018-08-31
-50.640204783199200,-17.129698877694300,Pasture,2017-09-01,2018-08-31
-50.631246682445100,-17.122699563415900,Soy,2017-09-01,2018-08-31
-50.625700597968700,-17.127499163226500,Soy,2017-09-01,2018-08-31
-50.618171614714000,-17.131041688649300,Cerradao,2017-09-01,2018-08-31
-50.615684189896100,-17.116674279281800,Cerradao,2017-09-01,2018-08-31
-50.609080756722200,-17.125190754372800,Soy_Corn,2017-09-01,2018-08-31
-50.607869830914400,-17.114881908466300,Soy,2017-09-01,2018-08-31
-50.595062696322300,-17.120001610492800,Soy_Corn,2017-09-01,2018-08-31
-50.595424083712700,-17.112003622845300,Soy_Corn,2017-09-01,2018-08-31
-50.578781140127200,-17.116121983798600,Soy_Corn,2017-09-01,2018-08-31
-50.582368121831800,-17.106898333948600,Soy_Corn,2017-09-01,2018-08-31
-50.567471313192400,-17.119711485353900,Soy_Corn,2017-09-01,2018-08-31
-50.559970772059100,-17.110110453326900,Pasture,2017-09-01,2018-08-31
-50.561489540390200,-17.101734506832300,Soy,2017-09-01,2018-08-31
-50.554402876283400,-17.101806195922800,Soy,2017-09-01,2018-08-31
-50.542875289865100,-17.113346300781900,Soy_Corn,2017-09-01,2018-08-31
-50.536416196716800,-17.107170752215400,Soy,2017-09-01,2018-08-31
-50.512705835656100,-17.100880652126200,Soy_Corn,2017-09-01,2018-08-31
-50.515985648113400,-17.089478991749200,Soy,2017-09-01,2018-08-31
-50.502387873810100,-17.086860750425900,Soy,2017-09-01,2018-08-31
-50.511052755228000,-17.079228925466100,Soy,2017-09-01,2018-08-31
-50.499269951872400,-17.073444566479000,Soy,2017-09-01,2018-08-31
-50.506461511092000,-17.067416707089100,Soy,2017-09-01,2018-08-31
-50.496709819715500,-17.063842381774800,Soy,2017-09-01,2018-08-31
-50.506992803576400,-17.057095913159600,Soy,2017-09-01,2018-08-31
-50.500328639608500,-17.054469951297700,Soy_Corn,2017-09-01,2018-08-31
-50.498593302974400,-17.042426293445800,Soy,2017-09-01,2018-08-31
-50.508283182431100,-17.043504438420100,Soy,2017-09-01,2018-08-31
-50.507102099513100,-17.020401050735400,Cerradao,2017-09-01,2018-08-31
-50.508980830996800,-17.012951105123200,Soy_Corn,2017-09-01,2018-08-31
-50.519539819192800,-17.005588864617600,Soy,2017-09-01,2018-08-31
-50.512305474575300,-17.001599187863100,Soy,2017-09-01,2018-08-31
-50.522361318404500,-16.996279548632100,Soy,2017-09-01,2018-08-31
-50.514937388316400,-16.992074220227100,Soy_Corn,2017-09-01,2018-08-31
-50.518892703807500,-16.979663831146600,Soy_Corn,2017-09-01,2018-08-31
-50.505887464213300,-16.978558316834900,Soy,2017-09-01,2018-08-31
-50.499058943205000,-16.974032531533400,Pasture,2017-09-01,2018-08-31
-50.493997448121400,-16.961910985556500,Pasture,2017-09-01,2018-08-31
-50.494355695715000,-16.952595731185100,Pasture,2017-09-01,2018-08-31
-50.504449192811300,-16.947986056270200,Pasture,2017-09-01,2018-08-31
-50.511493770691500,-16.952424139336300,Pasture,2017-09-01,2018-08-31
-50.489033566715700,-16.946099406681600,Cerrado,2017-09-01,2018-08-31
-50.479019601951100,-16.943303810218000,Pasture,2017-09-01,2018-08-31
-50.478751573347600,-16.930084819305400,Pasture,2017-09-01,2018-08-31
-50.466348930378800,-16.948587811197700,Pasture,2017-09-01,2018-08-31
-50.413355089290800,-16.948511935584900,Pasture,2017-09-01,2018-08-31
-50.420008507822500,-16.950950329226900,Pasture,2017-09-01,2018-08-31
-50.425248753195400,-16.946937177588700,Pasture,2017-09-01,2018-08-31
-50.435134160248500,-16.945555785120700,Pasture,2017-09-01,2018-08-31
-50.427301858467800,-16.967111637022900,Urban_Area,2017-09-01,2018-08-31
-50.409278954062300,-16.974749063446500,Soy,2017-09-01,2018-08-31
-50.421751812714900,-16.973437927177500,Pasture,2017-09-01,2018-08-31
-50.404594517927300,-16.968886565463800,Pasture,2017-09-01,2018-08-31
-50.397970907538600,-16.967124148645600,Soy,2017-09-01,2018-08-31
-50.396301159085100,-16.975124436578300,Soy,2017-09-01,2018-08-31
-50.402182719586000,-16.954998792793900,Pasture,2017-09-01,2018-08-31
-50.399866637340300,-16.946569049464600,Pasture,2017-09-01,2018-08-31
-50.385662989024300,-16.973760161739300,Soy,2017-09-01,2018-08-31
-50.391675087189600,-16.966780697537000,Soy,2017-09-01,2018-08-31
-50.377671808269000,-16.970124659211400,Soy,2017-09-01,2018-08-31
-50.376164174305500,-16.966918209591100,Soy,2017-09-01,2018-08-31
-50.372139254500200,-16.964270790640000,Soy,2017-09-01,2018-08-31
-50.371519853778200,-16.969483021295700,Soy,2017-09-01,2018-08-31
-50.363818493041100,-16.968906145165600,Soy,2017-09-01,2018-08-31
-50.361603344625600,-16.970929179746300,Campo_Cerrado,2017-09-01,2018-08-31
-50.360090000000000,-16.966519999999900,Pasture,2017-09-01,2018-08-31
-50.351333517299700,-16.975427135771000,Campo_Cerrado,2017-09-01,2018-08-31
-50.344366736079300,-16.967976152836300,Pasture,2017-09-01,2018-08-31
-50.353026546489100,-16.962930441777200,Pasture,2017-09-01,2018-08-31
-50.341285554577100,-16.969512555457700,Pasture,2017-09-01,2018-08-31
-50.326077433836000,-16.970601533921600,Pasture,2017-09-01,2018-08-31
-50.319919715819300,-16.973647734673100,Pasture,2017-09-01,2018-08-31
-50.325768597375100,-16.964581188779600,Soy,2017-09-01,2018-08-31
-50.315845691782600,-16.964733805517600,Soy,2017-09-01,2018-08-31
-50.301453613044800,-16.963764914111000,Soy_Corn,2017-09-01,2018-08-31
-50.283116502521500,-17.009927696801600,Campo_Cerrado,2017-09-01,2018-08-31
-50.287261161814800,-16.958214195144800,Campo_Cerrado,2017-09-01,2018-08-31
-50.290318969149700,-16.972893477158100,Pasture,2017-09-01,2018-08-31
-50.283088467062000,-16.978033345945100,Campo_Cerrado,2017-09-01,2018-08-31
-50.275476342161600,-16.976465273795800,Pasture,2017-09-01,2018-08-31
-50.272912957101400,-16.972942049013700,Pasture,2017-09-01,2018-08-31
-50.265912281560000,-16.973772157820200,Pasture,2017-09-01,2018-08-31
-50.264754300682000,-16.979423017166000,Pasture,2017-09-01,2018-08-31
-50.254701727342200,-16.975222784682500,Pasture,2017-09-01,2018-08-31
-50.251744576187100,-16.981053409719500,Soy_Corn,2017-09-01,2018-08-31
-50.248156472032200,-16.981755660655200,Pasture,2017-09-01,2018-08-31
-50.242832129976800,-16.983354491481800,Pasture,2017-09-01,2018-08-31
-50.241884058147700,-16.979507062551800,Pasture,2017-09-01,2018-08-31
-50.235246470935600,-16.979564430834800,Pasture,2017-09-01,2018-08-31
-50.239782798841700,-16.996025336976300,Pasture,2017-09-01,2018-08-31
-50.217516053041400,-16.995598228345600,Pasture,2017-09-01,2018-08-31
-50.223502203977600,-16.997157528596900,Pasture,2017-09-01,2018-08-31
-50.228248954324100,-16.999205678286100,Pasture,2017-09-01,2018-08-31
-50.226582768179400,-17.006449395534600,Pasture,2017-09-01,2018-08-31
-50.220158683757100,-17.004159863972600,Pasture,2017-09-01,2018-08-31
-50.212523712931900,-17.010411931055500,Cerradao,2017-09-01,2018-08-31
-50.210527552214300,-17.017159172231700,Cerradao,2017-09-01,2018-08-31
-50.209926690246600,-16.986781178360300,Cerradao,2017-09-01,2018-08-31
-50.213296100070600,-16.999000043216500,Pasture,2017-09-01,2018-08-31
-50.203663501694400,-17.003183238307000,Pasture,2017-09-01,2018-08-31
-50.197503950136400,-17.003583828405100,Pasture,2017-09-01,2018-08-31
-50.189600370746500,-17.005486287785800,Cerradao,2017-09-01,2018-08-31
-50.191748956373500,-17.017436084993800,Pasture,2017-09-01,2018-08-31
-50.180338577289400,-17.022407200379500,Pasture,2017-09-01,2018-08-31
-50.181822802793500,-17.014559833112400,Pasture,2017-09-01,2018-08-31
-50.176781575234000,-17.019741007986000,Pasture,2017-09-01,2018-08-31
-50.182459701706100,-17.018978918317400,Pasture,2017-09-01,2018-08-31
-50.154456234691700,-17.018874865606500,Pasture,2017-09-01,2018-08-31
-50.159919071980900,-17.030852459435700,Pasture,2017-09-01,2018-08-31
-50.147640432502100,-17.022578309027300,Pasture,2017-09-01,2018-08-31
-50.143084490942600,-17.029659452024400,Pasture,2017-09-01,2018-08-31
-50.148158559846600,-17.044738664287700,Urban_Area,2017-09-01,2018-08-31
-50.144647742077700,-17.035661708732100,Urban_Area,2017-09-01,2018-08-31
-50.133708645976900,-17.046941071899700,Cerradao,2017-09-01,2018-08-31
-50.138670156398700,-17.051250419062100,Cerradao,2017-09-01,2018-08-31
-50.133932594713500,-17.052872105656400,Cerradao,2017-09-01,2018-08-31
-50.128225314934400,-17.049763455800200,Cerradao,2017-09-01,2018-08-31
-50.126788195726100,-17.055476193528100,Cerradao,2017-09-01,2018-08-31
-50.132711571446400,-17.064045295485600,Cerradao,2017-09-01,2018-08-31
-50.136045522274100,-17.034548917106200,Pasture,2017-09-01,2018-08-31
-50.138076312045600,-17.026282637498600,Pasture,2017-09-01,2018-08-31
-50.136895049480500,-17.018422462058100,Soy,2017-09-01,2018-08-31
-50.139063033711200,-17.012339563083500,Pasture,2017-09-01,2018-08-31
-50.145013404141300,-17.012715675547100,Pasture,2017-09-01,2018-08-31
-50.139226358622800,-17.006695964860300,Pasture,2017-09-01,2018-08-31
-50.142681366668400,-16.999245590082600,Pasture,2017-09-01,2018-08-31
-50.148743535824500,-16.997349408903100,Pasture,2017-09-01,2018-08-31
-50.157583435973900,-16.991816707260700,Pasture,2017-09-01,2018-08-31
-50.156017042287800,-16.978010350963200,Pasture,2017-09-01,2018-08-31
-50.149265418905600,-16.975227738004300,Pasture,2017-09-01,2018-08-31
-50.150074549326700,-16.970563480582700,Pasture,2017-09-01,2018-08-31
-50.159107674269900,-16.971664526555600,Pasture,2017-09-01,2018-08-31
-50.149720772388200,-16.964342628285800,Pasture,2017-09-01,2018-08-31
-50.159153297145600,-16.960238779055900,Pasture,2017-09-01,2018-08-31
-50.161560646543700,-16.964704054873600,Pasture,2017-09-01,2018-08-31
-50.162882566332200,-16.946272001406300,Pasture,2017-09-01,2018-08-31
-50.164467713694100,-16.938122102799500,Pasture,2017-09-01,2018-08-31
-50.164338147538200,-16.931113467583700,Pasture,2017-09-01,2018-08-31
-50.167835130418400,-16.926001204747500,Pasture,2017-09-01,2018-08-31
-50.165482341916200,-16.919383863524800,Pasture,2017-09-01,2018-08-31
-50.154791462540800,-16.912607188335200,Pasture,2017-09-01,2018-08-31
-50.158162943433100,-16.908733442285800,Cerradao,2017-09-01,2018-08-31
-50.153262617216200,-16.905023268214400,Pasture,2017-09-01,2018-08-31
-50.154662972571900,-16.901281739564900,Pasture,2017-09-01,2018-08-31
-50.159611518508900,-16.903997918418100,Pasture,2017-09-01,2018-08-31
-50.151363769535900,-16.895401699654600,Pasture,2017-09-01,2018-08-31
-50.162246961651800,-16.897045667524100,Pasture,2017-09-01,2018-08-31
-50.160948510427300,-16.890192502085100,Pasture,2017-09-01,2018-08-31
-50.154458822484800,-16.889970621772800,Soy,2017-09-01,2018-08-31
-50.158282622430000,-16.884623815242300,Corn,2017-09-01,2018-08-31
-50.146368380171900,-16.886339061239700,Soy_Corn,2017-09-01,2018-08-31
-50.136936322316600,-16.883448021943400,Pasture,2017-09-01,2018-08-31
-50.134874168060100,-16.880366228471600,Soy,2017-09-01,2018-08-31
-50.128309840974800,-16.879855570358000,Soy,2017-09-01,2018-08-31
-50.125516470490900,-16.887016278368500,Agriculture,2017-09-01,2018-08-31
-50.122468926627000,-16.882200704166900,Pasture,2017-09-01,2018-08-31
-50.118072845277900,-16.888833470318000,Pasture,2017-09-01,2018-08-31
-50.114835426990700,-16.884298232468200,Pasture,2017-09-01,2018-08-31
-50.114442985666600,-16.889345924606600,Pasture,2017-09-01,2018-08-31
-50.103384410680200,-16.885890557144700,Pasture,2017-09-01,2018-08-31
-50.099582937261600,-16.891856264731800,Pasture,2017-09-01,2018-08-31
-50.095051983723500,-16.894415683885000,Pasture,2017-09-01,2018-08-31
-50.094424942960400,-16.886420277500000,Cerradao,2017-09-01,2018-08-31
-50.087964368556500,-16.894749864949800,Pasture,2017-09-01,2018-08-31
-50.087587664645000,-16.880878167762000,Pasture,2017-09-01,2018-08-31
-50.080411858799500,-16.895436029105800,Pasture,2017-09-01,2018-08-31
-50.078264527315400,-16.899647009412000,Pasture,2017-09-01,2018-08-31
-50.079353570655000,-16.910538091999900,Pasture,2017-09-01,2018-08-31
-50.072474598766000,-16.887559492072800,Cerradao,2017-09-01,2018-08-31
-50.067594278267900,-16.898515588274500,Pasture,2017-09-01,2018-08-31
-50.072240215215900,-16.895523197566400,Pasture,2017-09-01,2018-08-31
-50.059891802078800,-16.892441411912300,Soy_Corn,2017-09-01,2018-08-31
-50.057081551769400,-16.898482292220200,Pasture,2017-09-01,2018-08-31
-50.055600525870200,-16.908053914816700,Soy,2017-09-01,2018-08-31
-50.051084428197700,-16.894558683087300,Planted_Forest,2017-09-01,2018-08-31
-50.047112798222600,-16.895368992637700,Pasture,2017-09-01,2018-08-31
-50.030993270407000,-16.895754873100100,Soy,2017-09-01,2018-08-31
-50.028572984559000,-16.894123725964500,Cerradao,2017-09-01,2018-08-31
-50.024896061059300,-16.891695029406500,Soy,2017-09-01,2018-08-31
-50.018860718154000,-16.888685177443700,Pasture,2017-09-01,2018-08-31
-50.018805840192000,-16.881787392230900,Soy,2017-09-01,2018-08-31
-50.012526347734800,-16.881388044861900,Pasture,2017-09-01,2018-08-31
-50.012864613727200,-16.877547804375100,Pasture,2017-09-01,2018-08-31
-50.010005857376600,-16.874310070386900,Soy_Corn,2017-09-01,2018-08-31
-50.001758161662800,-16.875925411897200,Pasture,2017-09-01,2018-08-31
-49.998737204888800,-16.876125088647900,Planted_Forest,2017-09-01,2018-08-31
-49.999200869231200,-16.870327661298200,Soy_Corn,2017-09-01,2018-08-31
-49.994779400384200,-16.874472574365600,Pasture,2017-09-01,2018-08-31
-49.992150325224100,-16.872291206343200,Planted_Forest,2017-09-01,2018-08-31
-49.993985461928600,-16.865868394684700,Planted_Forest,2017-09-01,2018-08-31
-49.986631870928100,-16.867783642331400,Soy_Corn,2017-09-01,2018-08-31
-49.989346517456000,-16.864934040344600,Soy,2017-09-01,2018-08-31
-49.975204590233700,-16.861962262326200,Soy,2017-09-01,2018-08-31
-49.970753725631000,-16.857187527226400,Cerradao,2017-09-01,2018-08-31
-49.970260453671800,-16.848611947881700,Pasture,2017-09-01,2018-08-31
-49.965705064942400,-16.843828798660400,Soy_Corn,2017-09-01,2018-08-31
-49.968552195404100,-16.841139450425000,Soy_Corn,2017-09-01,2018-08-31
-49.960240870679600,-16.840448831534600,Planted_Forest,2017-09-01,2018-08-31
-49.960367551967600,-16.833993825412300,Pasture,2017-09-01,2018-08-31
-49.958090063579100,-16.830698973998500,Pasture,2017-09-01,2018-08-31
-49.953959062460900,-16.831871992285400,Soy_Corn,2017-09-01,2018-08-31
-49.950237601007600,-16.828749302203000,Soy,2017-09-01,2018-08-31
-49.952712329324600,-16.826128747891300,Pasture,2017-09-01,2018-08-31
-49.949277857543700,-16.820980191663500,Pasture,2017-09-01,2018-08-31
-49.942268521641800,-16.821074505689400,Soy,2017-09-01,2018-08-31
-49.944812330574500,-16.824014643050400,Soy,2017-09-01,2018-08-31
-49.941970064518200,-16.826591454865100,Pasture,2017-09-01,2018-08-31
-49.936266805893800,-16.826289326764900,Soy,2017-09-01,2018-08-31
-49.934207554686700,-16.831163350076000,Pasture,2017-09-01,2018-08-31
-49.932170233042600,-16.826225108322600,Soy_Corn,2017-09-01,2018-08-31
-49.928680463892000,-16.831052592014200,Soy_Corn,2017-09-01,2018-08-31
-49.929333037847400,-16.823951287280700,Pasture,2017-09-01,2018-08-31
-49.921244632182400,-16.832915755893800,Pasture,2017-09-01,2018-08-31
-49.920146102750200,-16.828316651478200,Pasture,2017-09-01,2018-08-31
-49.916278210445200,-16.833471454708600,Pasture,2017-09-01,2018-08-31
-49.921069975418200,-16.814498403275100,Urban_Area,2017-09-01,2018-08-31
-49.912419490570700,-16.835012651008800,Soy_Corn,2017-09-01,2018-08-31
-49.905773479876300,-16.829674064821400,Pasture,2017-09-01,2018-08-31
-49.902272246502600,-16.838971428095800,Soy,2017-09-01,2018-08-31
-49.897793845456000,-16.836614197029700,Soy_Corn,2017-09-01,2018-08-31
-49.896265691777100,-16.840006911967900,Soy_Corn,2017-09-01,2018-08-31
-49.896265691777100,-16.840006911967900,Algodao,2017-09-01,2018-08-31
-49.888811230386400,-16.837215344310700,Algodao,2017-09-01,2018-08-31
-49.884794374529400,-16.837237304482500,Algodao,2017-09-01,2018-08-31
-49.886878712483900,-16.832840302409500,Algodao,2017-09-01,2018-08-31
-49.879237504426600,-16.852893453309900,Soy_Corn,2017-09-01,2018-08-31
-49.877134227709500,-16.848172066434500,Soy_Corn,2017-09-01,2018-08-31
-49.872691115640100,-16.854999521490600,Soy_Corn,2017-09-01,2018-08-31
-49.880945263108800,-16.860167682932300,Pasture,2017-09-01,2018-08-31
-49.878337295716500,-16.863881894329000,Soy,2017-09-01,2018-08-31
-49.882453594577400,-16.826236436817300,Algodao,2017-09-01,2018-08-31
